0.000750,0.104726,0.000000,0.104755,0.000000,0.189575,0.189666,200
0.000830,0.100454,0.000000,0.100486,0.000000,0.604873,0.604973,200
0.002779,0.078276,0.000000,0.078305,0.000000,0.173505,0.173622,200
0.000841,0.114375,0.000000,0.114405,0.000000,0.201685,0.201806,301
0.002856,0.076950,0.000000,0.076975,0.000000,0.149245,0.149313,200
0.000879,0.110365,0.000000,0.110396,0.000000,0.199679,0.199790,301
0.001977,0.071834,0.000000,0.071865,0.000000,0.145325,0.145393,200
0.000745,0.092413,0.000000,0.092441,0.000000,0.172513,0.172588,200
0.002815,0.085096,0.000000,0.085122,0.000000,0.158418,0.158484,200
0.002777,0.086567,0.000000,0.086594,0.000000,0.167538,0.167610,200
0.000762,0.080427,0.000000,0.080458,0.000000,0.161638,0.161724,200
0.002734,0.077163,0.000000,0.077191,0.000000,0.149219,0.149294,200
0.002813,0.082151,0.000000,0.082176,0.000000,0.158355,0.158482,200
0.002752,0.078934,0.000000,0.078962,0.000000,0.156079,0.156152,200
0.000725,0.077327,0.000000,0.077352,0.000000,0.156471,0.156528,200
0.002931,0.108452,0.000000,0.108478,0.000000,0.183580,0.183659,200
0.002778,0.097015,0.000000,0.097053,0.000000,0.178118,0.178198,200
0.002742,0.079076,0.000000,0.079108,0.000000,0.154453,0.154527,200
0.002797,0.079881,0.000000,0.079918,0.000000,0.151091,0.151165,200
0.000656,0.086105,0.000000,0.086132,0.000000,0.162737,0.162784,200
0.002757,0.074554,0.000000,0.074580,0.000000,0.145784,0.145858,200
0.000817,0.080054,0.000000,0.080084,0.000000,0.167295,0.167374,200
0.000717,0.079456,0.000000,0.079481,0.000000,0.152568,0.152613,200
0.000760,0.073330,0.000000,0.073357,0.000000,0.146503,0.146559,200
0.000678,0.088300,0.000000,0.088328,0.000000,0.158315,0.158393,200
0.001061,0.079480,0.000000,0.079507,0.000000,0.153649,0.153701,200
0.002803,0.097846,0.000000,0.097872,0.000000,0.188539,0.188604,200
0.000664,0.085241,0.000000,0.085270,0.000000,0.188645,0.188767,200
0.000680,0.070516,0.000000,0.070541,0.000000,0.142606,0.142655,200
0.002787,0.089320,0.000000,0.089346,0.000000,0.168637,0.168713,200
0.002711,0.076415,0.000000,0.076442,0.000000,0.145581,0.145697,200
0.000742,0.069660,0.000000,0.069695,0.000000,0.168615,0.168720,200
0.002749,0.079188,0.000000,0.079213,0.000000,0.149306,0.149366,200
0.002882,0.079389,0.000000,0.079421,0.000000,0.149566,0.149616,200
0.000721,0.077420,0.000000,0.077445,0.000000,0.148573,0.148618,200
0.002753,0.087291,0.000000,0.087319,0.000000,0.167363,0.167438,200
0.002704,0.084942,0.000000,0.084968,0.000000,0.181534,0.181663,200
0.002686,0.079309,0.000000,0.079340,0.000000,0.153457,0.153567,200
0.000774,0.070140,0.000000,0.070172,0.000000,0.142436,0.142505,200
0.000752,0.089164,0.000000,0.089190,0.000000,0.174485,0.174583,200
0.000739,0.078413,0.000000,0.078440,0.000000,0.156329,0.156386,200
0.002814,0.083051,0.000000,0.083079,0.000000,0.168157,0.168275,200
0.000668,0.077099,0.000000,0.077124,0.000000,0.150274,0.150334,200
0.002771,0.082137,0.000000,0.082162,0.000000,0.158386,0.158495,200
0.002734,0.097670,0.000000,0.097697,0.000000,0.182464,0.182557,200
0.002697,0.087807,0.000000,0.087856,0.000000,0.162232,0.162325,200
0.000666,0.077444,0.000000,0.077472,0.000000,0.150107,0.150165,200
0.000744,0.079088,0.000000,0.079118,0.000000,0.171365,0.171449,200
0.002691,0.077023,0.000000,0.077053,0.000000,0.164792,0.164909,200
0.000742,0.079245,0.000000,0.079278,0.000000,0.159267,0.159338,200
0.002882,0.088806,0.000000,0.088834,0.000000,0.166016,0.166092,200
0.000756,0.083340,0.000000,0.083366,0.000000,0.158428,0.158484,200
0.002671,0.076110,0.000000,0.076136,0.000000,0.147268,0.147333,200
0.002766,0.077530,0.000000,0.077555,0.000000,0.148682,0.148774,200
0.002707,0.077267,0.000000,0.077293,0.000000,0.162416,0.162497,200
0.000758,0.072408,0.000000,0.072433,0.000000,0.191636,0.191758,200
0.000680,0.077829,0.000000,0.077859,0.000000,0.169259,0.169350,200
0.000740,0.087291,0.000000,0.087317,0.000000,0.176604,0.176700,200
0.000688,0.092415,0.000000,0.092440,0.000000,0.179511,0.179578,200
0.003041,0.080222,0.000000,0.080251,0.000000,0.157499,0.157576,200
0.000661,0.072227,0.000000,0.072252,0.000000,0.145471,0.145512,200
0.000736,0.074227,0.000000,0.074253,0.000000,0.145559,0.145623,200
0.000737,0.076438,0.000000,0.076464,0.000000,0.156545,0.156638,200
0.002703,0.087380,0.000000,0.087405,0.000000,0.165767,0.165843,200
0.000734,0.068233,0.000000,0.068262,0.000000,0.144392,0.144461,200
0.000757,0.074451,0.000000,0.074476,0.000000,0.151586,0.151675,200
0.002643,0.077532,0.000000,0.077557,0.000000,0.150732,0.150805,200
0.000774,0.086422,0.000000,0.086447,0.000000,0.172593,0.172648,200
0.002772,0.080392,0.000000,0.080431,0.000000,0.152460,0.152546,200
0.000722,0.080557,0.000000,0.080583,0.000000,0.165704,0.165802,200
0.002814,0.078298,0.000000,0.078326,0.000000,0.151514,0.151597,200
0.000793,0.081139,0.000000,0.081168,0.000000,0.165573,0.165657,200
0.000750,0.076379,0.000000,0.076409,0.000000,0.147587,0.147662,200
0.000740,0.073335,0.000000,0.073360,0.000000,0.143550,0.143603,200
0.000733,0.080384,0.000000,0.080412,0.000000,0.163409,0.163523,200
0.000727,0.082387,0.000000,0.082413,0.000000,0.158598,0.158645,200
0.002699,0.075121,0.000000,0.075146,0.000000,0.147341,0.147420,200
0.000855,0.079222,0.000000,0.079249,0.000000,0.158567,0.158623,200
