0.063428,0.137799,0.226266,0.226298,0.000000,0.313132,0.313238,200
0.075435,0.108436,0.248407,0.248455,0.000000,0.513045,0.513142,200
0.118367,0.213666,0.318439,0.318482,0.000000,0.431106,0.431239,200
0.003328,0.046027,0.189748,0.189811,0.000000,0.283437,0.283554,301
0.117081,0.235150,0.356953,0.357043,0.000000,0.455391,0.455521,200
0.003400,0.079651,0.208610,0.208654,0.000000,0.338934,0.339117,301
0.078871,0.125949,0.280784,0.280827,0.000000,0.378234,0.378360,200
0.002458,0.080901,0.505507,0.505644,0.000000,0.759030,0.759199,200
0.002868,0.082970,0.304965,0.305057,0.000000,0.505695,0.505801,200
0.002758,0.060227,0.185971,0.186062,0.000000,0.279359,0.279466,200
0.001506,0.038749,0.159355,0.159388,0.000000,0.218471,0.218591,200
0.000965,0.048430,0.141884,0.141914,0.000000,0.231124,0.231235,200
0.002895,0.140578,0.262342,0.262438,0.000000,0.448184,0.448290,200
0.002843,0.115927,0.241126,0.241158,0.000000,0.330905,0.331039,200
0.001347,0.462711,0.774547,0.774639,0.000000,0.000000,1.000030,000
0.002803,0.025312,0.114503,0.114566,0.000000,0.167071,0.167182,200
0.002230,0.023519,0.110804,0.110881,0.000000,0.160968,0.161075,200
0.002827,0.028166,0.143186,0.143219,0.000000,0.206474,0.206581,200
0.001506,0.062380,0.180993,0.181044,0.000000,0.742351,0.742470,200
0.001605,0.024236,0.112399,0.112426,0.000000,0.169524,0.169683,200
0.001283,0.019905,0.119887,0.119935,0.000000,0.168119,0.168224,200
0.001602,0.050800,0.163349,0.163405,0.000000,0.240258,0.240363,200
0.001662,0.073245,0.220722,0.220813,0.000000,0.275363,0.275484,200
0.002826,0.055433,0.375886,0.375980,0.000000,0.440414,0.440523,200
0.001230,0.033051,0.143733,0.143761,0.000000,0.207432,0.207543,200
0.002800,0.022885,0.146655,0.146715,0.000000,0.261647,0.261753,200
0.002827,0.084511,0.187020,0.187067,0.000000,0.262227,0.262335,200
0.001927,0.089079,0.222660,0.222690,0.000000,0.327470,0.327578,200
0.001063,0.094814,0.237196,0.237288,0.000000,0.318673,0.318780,200
0.000984,0.057718,0.162238,0.162271,0.000000,0.250665,0.250812,200
0.002789,0.096803,0.226645,0.226694,0.000000,0.333934,0.334083,200
0.002870,0.041889,0.198831,0.198913,0.000000,0.307831,0.307938,200
0.001369,0.038790,0.150444,0.150493,0.000000,0.204006,0.204114,200
0.001343,0.040023,0.153132,0.153223,0.000000,0.566361,0.566483,200
0.002911,0.029974,0.148078,0.148122,0.000000,0.250339,0.250453,200
0.002782,0.078675,0.218946,0.219039,0.000000,0.309890,0.309997,200
0.002811,0.047767,0.219770,0.219862,0.000000,0.276827,0.276963,200
0.001121,0.078219,0.190288,0.190338,0.000000,0.313093,0.313206,200
0.001185,0.038076,0.188497,0.188539,0.000000,0.284113,0.284218,200
0.001932,0.072590,0.180494,0.180527,0.000000,0.244721,0.244845,200
0.001413,0.040695,0.258667,0.258765,0.000000,0.362862,0.362970,200
0.002395,0.035983,0.172728,0.172760,0.000000,0.249696,0.249803,200
0.001151,0.051368,0.206229,0.206290,0.000000,0.269159,0.269279,200
0.001168,0.052409,0.193861,0.193934,0.000000,0.337858,0.337966,200
0.002301,0.052919,0.187272,0.187350,0.000000,0.292060,0.292167,200
0.001861,0.075329,0.173759,0.173787,0.000000,0.297399,0.297509,200
0.002840,0.080450,0.184918,0.184950,0.000000,0.270026,0.270135,200
0.001097,0.032783,0.158552,0.158602,0.000000,0.233131,0.233259,200
0.002804,0.032039,0.165503,0.165532,0.000000,0.240462,0.240571,200
0.002848,0.040364,0.187091,0.187230,0.000000,0.321978,0.322086,200
0.002887,0.068088,0.305053,0.305144,0.000000,0.484289,0.484397,200
0.002832,0.301605,0.511695,0.511786,0.000000,0.711707,0.711817,200
0.002781,0.117999,0.611840,0.611931,0.000000,0.953486,0.953595,200
0.001141,0.032087,0.149695,0.149787,0.000000,0.257053,0.257176,200
0.002934,0.198682,0.412576,0.412680,0.000000,0.609730,0.609837,200
0.001183,0.022062,0.110867,0.110901,0.000000,0.203105,0.203214,200
0.001680,0.056528,0.172591,0.172630,0.000000,0.247075,0.247181,200
0.002823,0.039856,0.171342,0.171385,0.000000,0.710032,0.710138,200
0.002862,0.103080,0.269729,0.269808,0.000000,0.406985,0.407089,200
0.002853,0.033266,0.156081,0.156173,0.000000,0.277043,0.277152,200
0.001916,0.058107,0.190936,0.191022,0.000000,0.288338,0.288461,200
0.002796,0.088346,0.213584,0.213722,0.000000,0.298193,0.298316,200
0.094196,0.130359,0.336573,0.336667,0.000000,0.463714,0.463840,200
0.002793,0.141190,0.251305,0.251347,0.000000,0.346304,0.346486,200
0.001082,0.168277,0.283652,0.283688,0.000000,0.475597,0.475704,200
0.002824,0.136378,0.320298,0.320340,0.000000,0.545399,0.545526,200
0.001020,0.073601,0.190874,0.190907,0.000000,0.321836,0.321948,200
0.001162,0.059786,0.221578,0.221669,0.000000,0.353408,0.353528,200
0.001302,0.024566,0.133196,0.133223,0.000000,0.187265,0.187332,200
0.002779,0.051738,0.176376,0.176406,0.000000,0.248005,0.248118,200
0.001482,0.029925,0.121676,0.121806,0.000000,0.191909,0.192017,200
0.001399,0.049230,0.161534,0.161559,0.000000,0.225817,0.225927,200
0.001332,0.052810,0.187244,0.187378,0.000000,0.280111,0.280220,200
0.002799,0.051847,0.210504,0.210623,0.000000,0.277752,0.277883,200
0.000997,0.024668,0.108090,0.108121,0.000000,0.158232,0.158345,200
0.002489,0.039982,0.144498,0.144530,0.000000,0.224960,0.225103,200
0.001574,0.101556,0.207795,0.207825,0.000000,0.307533,0.307644,200
0.002795,0.065265,0.188720,0.188756,0.000000,0.279316,0.279439,200
0.002748,0.083572,0.218642,0.218678,0.000000,0.312576,0.312653,200
0.002814,0.069373,0.232379,0.232427,0.000000,0.316442,0.316548,200
0.001160,0.033545,0.166156,0.166249,0.000000,0.235660,0.235769,200
0.002360,0.064114,0.226011,0.226147,0.000000,0.326603,0.326767,200
0.001249,0.023417,0.162493,0.162627,0.000000,0.231785,0.231921,200
0.001330,0.072615,0.192721,0.192797,0.000000,0.295004,0.295128,200
0.001387,0.038707,0.174518,0.174555,0.000000,0.245520,0.245628,200
0.001432,0.027403,0.175086,0.175119,0.000000,0.262744,0.262852,200
0.002916,0.037577,0.193430,0.193467,0.000000,0.322629,0.322801,200
0.001576,0.095377,0.224073,0.224164,0.000000,0.322319,0.322433,200
0.002849,0.096034,0.197571,0.197725,0.000000,0.292691,0.292801,200
0.001901,0.100165,0.213850,0.213887,0.000000,0.325877,0.325984,200
0.001292,0.043728,0.165357,0.165494,0.000000,0.233769,0.233892,200
0.002817,0.035625,0.157987,0.158013,0.000000,0.232107,0.232217,200
0.001348,0.058593,0.183894,0.183926,0.000000,0.263728,0.263834,200
0.001122,0.021556,0.125602,0.125647,0.000000,0.177790,0.177896,200
0.001891,0.068921,0.175779,0.175872,0.000000,0.262474,0.262599,200
0.001293,0.038259,0.161156,0.161209,0.000000,0.232216,0.232337,200
0.002924,0.076874,0.198987,0.199020,0.000000,0.296291,0.296399,200
0.002911,0.469367,0.815392,0.815484,0.000000,0.000000,0.999799,000
0.002491,0.056022,0.177812,0.177873,0.000000,0.268813,0.268922,200
0.001329,0.019351,0.132482,0.132520,0.000000,0.239261,0.239368,200
0.001627,0.026440,0.154645,0.154723,0.000000,0.245765,0.245872,200
0.001070,0.045944,0.150248,0.150280,0.000000,0.252222,0.252342,200
0.002797,0.046259,0.173335,0.173372,0.000000,0.249581,0.249690,200
0.001361,0.031465,0.158001,0.158099,0.000000,0.267923,0.268045,200
0.002579,0.047192,0.171331,0.171381,0.000000,0.226401,0.226510,200
0.001418,0.034848,0.141291,0.141320,0.000000,0.219022,0.219145,200
0.001367,0.046487,0.183773,0.183863,0.000000,0.501956,0.502080,200
0.002845,0.084302,0.203087,0.203139,0.000000,0.297724,0.297860,200
0.001507,0.025078,0.161547,0.161589,0.000000,0.259515,0.259623,200
0.001199,0.055980,0.160782,0.160814,0.000000,0.251564,0.251674,200
0.001878,0.040572,0.157065,0.157107,0.000000,0.244576,0.244683,200
0.002882,0.037675,0.130146,0.130178,0.000000,0.187958,0.188065,200
0.002359,0.064981,0.175422,0.175460,0.000000,0.274068,0.274177,200
0.001286,0.021043,0.147681,0.147711,0.000000,0.268033,0.268155,200
0.000997,0.037952,0.132630,0.132720,0.000000,0.200640,0.200747,200
0.001114,0.027785,0.118178,0.118204,0.000000,0.169770,0.169876,200
0.001483,0.041400,0.156261,0.156306,0.000000,0.203519,0.203634,200
0.001015,0.021358,0.109114,0.109141,0.000000,0.177621,0.177727,200
0.001120,0.019287,0.116370,0.116400,0.000000,0.176088,0.176196,200
0.000940,0.024740,0.132332,0.132421,0.000000,0.184893,0.185001,200
0.000854,0.022035,0.133661,0.133707,0.000000,0.194271,0.194381,200
0.001957,0.052750,0.204551,0.204635,0.000000,0.290033,0.290152,200
0.002854,0.050862,0.185111,0.185204,0.000000,0.294488,0.294596,200
0.002921,0.029709,0.165359,0.165449,0.000000,0.263813,0.263937,200
0.002958,0.023824,0.152274,0.152407,0.000000,0.258755,0.258915,200
0.002895,0.040720,0.134920,0.134954,0.000000,0.244820,0.244956,200
0.002769,0.042115,0.156073,0.156123,0.000000,0.235628,0.235752,200
0.002786,0.038582,0.156449,0.156485,0.000000,0.237311,0.237420,200
