0.047793,0.103858,0.210154,0.210236,0.000000,0.304433,0.304524,200
0.049891,0.101290,0.200776,0.200886,0.000000,0.521432,0.521527,200
0.076224,0.130919,0.235038,0.235078,0.000000,0.320226,0.320319,200
0.197231,0.245834,0.326960,0.327100,0.000000,0.412046,0.412159,301
0.045555,0.091313,0.198097,0.198184,0.000000,0.272372,0.272466,200
0.085656,0.139235,0.244077,0.244209,0.000000,0.340550,0.340669,301
0.042154,0.093025,0.173143,0.173224,0.000000,0.264660,0.264790,200
0.001910,0.055373,0.157954,0.158084,0.000000,0.244997,0.245111,200
0.002340,0.038609,0.133190,0.133270,0.000000,0.220039,0.220148,200
0.001915,0.057362,0.134190,0.134259,0.000000,0.217010,0.217108,200
0.002497,0.045597,0.194147,0.194227,0.000000,0.274405,0.274519,200
0.000669,0.038584,0.120303,0.120383,0.000000,0.207281,0.207374,200
0.001882,0.045088,0.141697,0.141781,0.000000,0.226710,0.226810,200
0.000841,0.041835,0.150542,0.150633,0.000000,0.222725,0.222825,200
0.002115,0.041261,0.133854,0.133978,0.000000,0.211846,0.211941,200
0.001838,0.039721,0.145222,0.145321,0.000000,0.221017,0.221114,200
0.001602,0.066059,0.162375,0.162485,0.000000,0.248077,0.248180,200
0.002417,0.044119,0.134055,0.134135,0.000000,0.208305,0.208420,200
0.002261,0.038175,0.119698,0.119830,0.000000,0.201173,0.201270,200
0.001832,0.041230,0.120402,0.120485,0.000000,0.196305,0.196347,200
0.001320,0.048504,0.147913,0.148006,0.000000,0.238326,0.238464,200
0.001875,0.048487,0.134436,0.134527,0.000000,0.224484,0.224582,200
0.000757,0.045351,0.145166,0.145251,0.000000,0.220225,0.220325,200
0.001349,0.049978,0.141046,0.141125,0.000000,0.222543,0.222659,200
0.001893,0.048464,0.153349,0.153470,0.000000,0.237695,0.237794,200
0.001605,0.048475,0.135329,0.135410,0.000000,0.217233,0.217285,200
0.001562,0.044634,0.147018,0.147102,0.000000,0.229190,0.229284,200
0.001703,0.051037,0.142571,0.142663,0.000000,0.237186,0.237297,200
0.000694,0.067356,0.170606,0.170687,0.000000,0.255977,0.256087,200
0.001594,0.045042,0.125398,0.125484,0.000000,0.217308,0.217415,200
0.002655,0.050629,0.154367,0.154448,0.000000,0.235427,0.235534,200
0.000761,0.044284,0.141157,0.141240,0.000000,0.223808,0.223931,200
0.000780,0.050416,0.153138,0.153227,0.000000,0.230260,0.230352,200
0.001310,0.046662,0.137309,0.137334,0.000000,0.223635,0.223739,200
0.001304,0.041659,0.121379,0.121498,0.000000,0.195338,0.195500,200
0.001375,0.043926,0.147883,0.147966,0.000000,0.232686,0.232793,200
0.000897,0.042237,0.143638,0.143728,0.000000,0.233803,0.233903,200
0.000747,0.046339,0.157056,0.157136,0.000000,0.247161,0.247270,200
0.002366,0.041603,0.132492,0.132572,0.000000,0.214264,0.214363,200
0.002066,0.043103,0.126959,0.127039,0.000000,0.205109,0.205219,200
0.002703,0.050838,0.153784,0.153865,0.000000,0.237095,0.237190,200
0.002301,0.042005,0.130599,0.130679,0.000000,0.212138,0.212241,200
0.000756,0.044033,0.157231,0.157359,0.000000,0.234840,0.234984,200
0.001343,0.043190,0.137677,0.137758,0.000000,0.215613,0.215712,200
0.000740,0.039535,0.132552,0.132632,0.000000,0.208147,0.208271,200
0.001940,0.046215,0.129352,0.129439,0.000000,0.200620,0.200716,200
0.001898,0.047799,0.125018,0.125108,0.000000,0.215817,0.215916,200
0.001586,0.046041,0.154162,0.154242,0.000000,0.231396,0.231488,200
0.000722,0.043084,0.152254,0.152333,0.000000,0.224958,0.225047,200
0.002705,0.061108,0.194353,0.194431,0.000000,0.283575,0.283717,200
0.002399,0.057949,0.181360,0.181440,0.000000,0.258520,0.258654,200
0.000737,0.040704,0.142468,0.142557,0.000000,0.225273,0.225376,200
0.001563,0.054011,0.166073,0.166154,0.000000,0.246015,0.246124,200
0.001562,0.053198,0.151178,0.151269,0.000000,0.234818,0.234914,200
0.001806,0.053485,0.157282,0.157372,0.000000,0.245263,0.245359,200
0.000659,0.046398,0.148034,0.148121,0.000000,0.235175,0.235271,200
0.000752,0.044454,0.147295,0.147381,0.000000,0.225177,0.225281,200
0.000689,0.041644,0.140237,0.140318,0.000000,0.211520,0.211618,200
0.002863,0.048363,0.161988,0.162070,0.000000,0.238189,0.238294,200
0.000733,0.039068,0.130038,0.130119,0.000000,0.222640,0.222739,200
0.002431,0.049362,0.139930,0.140009,0.000000,0.223967,0.224078,200
0.001091,0.050531,0.137012,0.137131,0.000000,0.262804,0.262964,200
